firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,gameDate
Shai,Gilgeous-Alexander,1628983,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,35.39,31.0,8.0,1.0,4.0,20.0,11.0,0.55,4.0,3.0,0.75,6.0,6.0,1.0,10.0,0.0,10.0,3.0,5.0,13.0,2025-12-22
Jaren,Jackson Jr.,1628991,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,31.35,11.0,1.0,1.0,2.0,8.0,2.0,0.25,2.0,1.0,0.5,8.0,6.0,0.75,3.0,0.0,3.0,2.0,0.0,-11.0,2025-12-22
Kenrich,Williams,1629026,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,25.0,11.0,3.0,0.0,4.0,9.0,5.0,0.556,3.0,1.0,0.333,0.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,21.0,2025-12-22
Jock,Landale,1629111,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,25.46,11.0,3.0,0.0,0.0,9.0,4.0,0.444,4.0,2.0,0.5,2.0,1.0,0.5,7.0,3.0,10.0,2.0,2.0,3.0,2025-12-22
Luguentz,Dort,1629652,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,30.24,13.0,0.0,3.0,3.0,9.0,5.0,0.556,6.0,3.0,0.5,0.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,13.0,2025-12-22
Isaiah,Joe,1630198,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,20.03,5.0,1.0,0.0,0.0,5.0,1.0,0.2,5.0,1.0,0.2,2.0,2.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,2025-12-22
Santi,Aldama,1630583,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,24.4,9.0,1.0,0.0,0.0,13.0,4.0,0.308,5.0,1.0,0.2,0.0,0.0,0.0,6.0,1.0,7.0,1.0,2.0,-13.0,2025-12-22
Aaron,Wiggins,1630598,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Jalen,Williams,1631114,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,34.15,24.0,2.0,0.0,0.0,20.0,10.0,0.5,6.0,1.0,0.167,4.0,3.0,0.75,4.0,2.0,6.0,1.0,2.0,15.0,2025-12-22
Christian,Koloko,1631132,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,9.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,2025-12-22
Ousmane,Dieng,1631172,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Vince,Williams Jr.,1631246,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
GG,Jackson,1641713,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,12.3,6.0,0.0,1.0,1.0,5.0,2.0,0.4,4.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2025-12-22
Cason,Wallace,1641717,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,29.08,8.0,1.0,0.0,1.0,8.0,3.0,0.375,4.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,12.0,2025-12-22
Olivier-Maxence,Prosper,1641765,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,17.24,8.0,0.0,0.0,0.0,5.0,3.0,0.6,4.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,-18.0,2025-12-22
Cam,Spencer,1642285,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,34.47,14.0,8.0,0.0,1.0,11.0,4.0,0.364,6.0,3.0,0.5,3.0,3.0,1.0,4.0,1.0,5.0,1.0,4.0,-3.0,2025-12-22
Ajay,Mitchell,1642349,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,22.12,16.0,2.0,0.0,2.0,13.0,7.0,0.538,3.0,1.0,0.333,2.0,1.0,0.5,6.0,3.0,9.0,4.0,3.0,-1.0,2025-12-22
Jaylen,Wells,1642377,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,32.3,12.0,0.0,1.0,3.0,16.0,5.0,0.313,6.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,5.0,-17.0,2025-12-22
Branden,Carlson,1642382,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,24.44,11.0,2.0,0.0,0.0,7.0,4.0,0.571,6.0,3.0,0.5,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,-4.0,2025-12-22
Cedric,Coward,1642907,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,24.47,16.0,6.0,1.0,0.0,10.0,5.0,0.5,4.0,2.0,0.5,6.0,4.0,0.667,5.0,3.0,8.0,0.0,0.0,1.0,2025-12-22
Jahmai,Mashack,1642942,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,5.5,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,-9.0,2025-12-22
Chris,Youngblood,1642959,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,2.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2025-12-22
Brooks,Barnhizer,1642964,22500406,2025-12-22 16:30:00,Oklahoma City,Thunder,Memphis,Grizzlies,,,,,1,1,16.24,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,9.0,2025-12-22
Kentavious,Caldwell-Pope,203484,22500406,2025-12-22 16:30:00,Memphis,Grizzlies,Oklahoma City,Thunder,,,,,0,0,20.41,16.0,4.0,0.0,0.0,6.0,5.0,0.833,6.0,5.0,0.833,2.0,1.0,0.5,2.0,1.0,3.0,0.0,3.0,-11.0,2025-12-22
Jamal,Murray,1627750,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,26.55,27.0,5.0,0.0,1.0,16.0,8.0,0.5,12.0,6.0,0.5,6.0,5.0,0.833,6.0,0.0,6.0,1.0,1.0,14.0,2025-12-22
Lauri,Markkanen,1628374,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,36.12,27.0,1.0,0.0,0.0,20.0,10.0,0.5,9.0,2.0,0.222,5.0,5.0,1.0,6.0,2.0,8.0,4.0,3.0,-9.0,2025-12-22
Bruce,Brown,1628971,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,27.17,15.0,1.0,0.0,2.0,9.0,7.0,0.778,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,-4.0,2025-12-22
Svi,Mykhailiuk,1629004,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,14.19,6.0,0.0,0.0,0.0,8.0,2.0,0.25,5.0,2.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-23.0,2025-12-22
Jalen,Pickett,1629618,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,21.42,3.0,5.0,2.0,0.0,5.0,1.0,0.2,4.0,1.0,0.25,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,9.0,2025-12-22
Cameron,Johnson,1629661,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,29.1,20.0,4.0,1.0,0.0,9.0,6.0,0.667,6.0,6.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,4.0,1.0,31.0,2025-12-22
Zeke,Nnaji,1630192,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,3.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2025-12-22
Julian,Strawther,1631124,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,11.29,0.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.0,2025-12-22
Peyton,Watson,1631212,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,27.5,20.0,2.0,1.0,1.0,9.0,7.0,0.778,4.0,3.0,0.75,4.0,3.0,0.75,3.0,0.0,3.0,2.0,0.0,18.0,2025-12-22
Taylor,Hendricks,1641707,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,12.37,5.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,2025-12-22
Keyonte,George,1641718,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,33.55,20.0,7.0,0.0,1.0,14.0,7.0,0.5,4.0,2.0,0.5,4.0,4.0,1.0,7.0,1.0,8.0,3.0,4.0,-12.0,2025-12-22
Brice,Sensabaugh,1641729,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,23.11,14.0,1.0,0.0,1.0,12.0,5.0,0.417,5.0,1.0,0.2,3.0,3.0,1.0,4.0,2.0,6.0,0.0,1.0,-2.0,2025-12-22
Hunter,Tyson,1641816,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,3.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2025-12-22
Cody,Williams,1642262,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,8.12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,2025-12-22
Isaiah,Collier,1642268,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,23.5,2.0,9.0,0.0,2.0,6.0,1.0,0.167,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,-8.0,2025-12-22
Kyle,Filipowski,1642271,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,12.39,5.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,-11.0,2025-12-22
Walter,Clayton Jr.,1642383,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,16.32,6.0,4.0,0.0,1.0,7.0,2.0,0.286,6.0,2.0,0.333,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2025-12-22
Spencer,Jones,1642461,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,19.51,3.0,3.0,0.0,1.0,6.0,1.0,0.167,4.0,0.0,0.0,4.0,1.0,0.25,1.0,0.0,1.0,2.0,1.0,26.0,2025-12-22
Ace,Bailey,1642846,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,24.01,10.0,0.0,0.0,0.0,13.0,4.0,0.308,5.0,1.0,0.2,2.0,1.0,0.5,2.0,1.0,3.0,5.0,0.0,-23.0,2025-12-22
Jonas,Valanciunas,202685,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,16.13,12.0,1.0,0.0,0.0,11.0,5.0,0.455,1.0,0.0,0.0,2.0,2.0,1.0,6.0,5.0,11.0,1.0,0.0,0.0,2025-12-22
Tim,Hardaway Jr.,203501,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,24.37,21.0,2.0,0.0,0.0,11.0,6.0,0.545,11.0,6.0,0.545,3.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,2025-12-22
Kyle,Anderson,203937,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Jusuf,Nurkic,203994,22500405,2025-12-22 16:00:00,Utah,Jazz,Denver,Nuggets,,,,,0,0,34.32,17.0,6.0,0.0,0.0,10.0,6.0,0.6,2.0,2.0,1.0,5.0,3.0,0.6,12.0,2.0,14.0,4.0,2.0,-31.0,2025-12-22
Nikola,Jokic,203999,22500405,2025-12-22 16:00:00,Denver,Nuggets,Utah,Jazz,,,,,1,1,28.39,14.0,13.0,3.0,2.0,7.0,5.0,0.714,1.0,1.0,1.0,4.0,3.0,0.75,11.0,2.0,13.0,2.0,2.0,22.0,2025-12-22
D'Angelo,Russell,1626156,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Kevon,Looney,1626172,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Caleb,Martin,1628997,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,16.46,4.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,9.0,2025-12-22
P.J.,Washington,1629023,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,28.23,8.0,0.0,2.0,1.0,7.0,3.0,0.429,3.0,2.0,0.667,0.0,0.0,0.0,4.0,4.0,8.0,4.0,3.0,-10.0,2025-12-22
Zion,Williamson,1629627,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,25.05,24.0,3.0,0.0,0.0,14.0,10.0,0.714,0.0,0.0,0.0,4.0,4.0,1.0,5.0,4.0,9.0,2.0,1.0,2.0,2025-12-22
Daniel,Gafford,1629655,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,14.05,3.0,0.0,0.0,2.0,3.0,1.0,0.333,0.0,0.0,0.0,2.0,1.0,0.5,4.0,1.0,5.0,1.0,0.0,1.0,2025-12-22
Jordan,Poole,1629673,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,27.14,14.0,1.0,0.0,0.0,12.0,4.0,0.333,8.0,2.0,0.25,4.0,4.0,1.0,2.0,0.0,2.0,3.0,2.0,-1.0,2025-12-22
Saddiq,Bey,1630180,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,35.13,19.0,1.0,0.0,0.0,17.0,7.0,0.412,6.0,0.0,0.0,5.0,5.0,1.0,5.0,2.0,7.0,2.0,1.0,12.0,2025-12-22
Naji,Marshall,1630230,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,29.03,15.0,6.0,0.0,0.0,10.0,7.0,0.7,2.0,1.0,0.5,0.0,0.0,0.0,4.0,1.0,5.0,2.0,1.0,-6.0,2025-12-22
Brandon,Williams,1630314,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,14.42,4.0,2.0,0.0,2.0,8.0,2.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,7.0,2025-12-22
Herbert,Jones,1630529,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,21.41,9.0,4.0,0.0,1.0,7.0,4.0,0.571,2.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,-4.0,2025-12-22
Trey,Murphy III,1630530,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,37.59,11.0,4.0,0.0,4.0,12.0,4.0,0.333,4.0,1.0,0.25,2.0,2.0,1.0,5.0,0.0,5.0,1.0,1.0,10.0,2025-12-22
Jose,Alvarado,1630631,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,15.36,6.0,3.0,0.0,1.0,4.0,2.0,0.5,4.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,-3.0,2025-12-22
Jaden,Hardy,1630702,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,10.57,4.0,1.0,0.0,0.0,5.0,1.0,0.2,4.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2025-12-22
Karlo,Matkovic,1631255,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,13.4,5.0,1.0,1.0,0.0,4.0,2.0,0.5,3.0,1.0,0.333,2.0,0.0,0.0,5.0,1.0,6.0,3.0,1.0,-7.0,2025-12-22
Jordan,Hawkins,1641722,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Yves,Missi,1642274,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Cooper,Flagg,1642843,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,35.01,16.0,6.0,1.0,1.0,11.0,5.0,0.455,1.0,1.0,1.0,10.0,5.0,0.5,4.0,2.0,6.0,2.0,2.0,-9.0,2025-12-22
Jeremiah,Fears,1642847,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,24.06,12.0,4.0,0.0,1.0,14.0,4.0,0.286,4.0,1.0,0.25,4.0,3.0,0.75,2.0,3.0,5.0,1.0,1.0,7.0,2025-12-22
Derik,Queen,1642852,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,34.1,19.0,6.0,1.0,2.0,12.0,7.0,0.583,2.0,0.0,0.0,6.0,5.0,0.833,9.0,1.0,10.0,3.0,3.0,13.0,2025-12-22
Micah,Peavy,1642877,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,5.16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2025-12-22
Miles,Kelly,1642939,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Ryan,Nembhard,1642948,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,24.39,4.0,8.0,0.0,1.0,13.0,2.0,0.154,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,5.0,-10.0,2025-12-22
DeAndre,Jordan,201599,22500404,2025-12-22 15:00:00,New Orleans,Pelicans,Dallas,Mavericks,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Klay,Thompson,202691,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,31.04,20.0,1.0,0.0,1.0,17.0,7.0,0.412,12.0,5.0,0.417,3.0,1.0,0.333,4.0,1.0,5.0,1.0,1.0,-1.0,2025-12-22
Anthony,Davis,203076,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,35.2,35.0,2.0,1.0,1.0,28.0,16.0,0.571,3.0,1.0,0.333,3.0,2.0,0.667,11.0,6.0,17.0,4.0,4.0,-11.0,2025-12-22
Dwight,Powell,203939,22500404,2025-12-22 15:00:00,Dallas,Mavericks,New Orleans,Pelicans,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Jaylen,Brown,1627759,22500403,2025-12-22 14:30:00,Boston,Celtics,Indiana,Pacers,,,,,1,1,33.12,31.0,2.0,2.0,1.0,25.0,11.0,0.44,6.0,2.0,0.333,8.0,7.0,0.875,8.0,1.0,9.0,1.0,2.0,-2.0,2025-12-22
Pascal,Siakam,1627783,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,,0,0,37.2,25.0,3.0,0.0,0.0,18.0,9.0,0.5,7.0,4.0,0.571,4.0,3.0,0.75,4.0,2.0,6.0,2.0,0.0,-12.0,2025-12-22
Tony,Bradley,1628396,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Derrick,White,1628401,22500403,2025-12-22 14:30:00,Boston,Celtics,Indiana,Pacers,,,,,1,1,31.31,19.0,4.0,1.0,0.0,16.0,7.0,0.438,8.0,3.0,0.375,2.0,2.0,1.0,5.0,0.0,5.0,1.0,2.0,9.0,2025-12-22
Chris,Boucher,1628449,22500403,2025-12-22 14:30:00,Boston,Celtics,Indiana,Pacers,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Anfernee,Simons,1629014,22500403,2025-12-22 14:30:00,Boston,Celtics,Indiana,Pacers,,,,,1,1,17.25,11.0,1.0,0.0,0.0,11.0,4.0,0.364,7.0,2.0,0.286,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,2025-12-22
Andrew,Nembhard,1629614,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,,0,0,35.47,20.0,7.0,0.0,0.0,13.0,6.0,0.462,4.0,2.0,0.5,7.0,6.0,0.857,2.0,0.0,2.0,3.0,4.0,-6.0,2025-12-22
Neemias,Queta,1629674,22500403,2025-12-22 14:30:00,Boston,Celtics,Indiana,Pacers,,,,,1,1,23.21,8.0,2.0,0.0,0.0,5.0,3.0,0.6,0.0,0.0,0.0,4.0,2.0,0.5,6.0,2.0,8.0,3.0,1.0,-3.0,2025-12-22
Garrison,Mathews,1629726,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,,0,0,1.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2025-12-22
James,Wiseman,1630164,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,,0,0,12.12,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2025-12-22
Payton,Pritchard,1630202,22500403,2025-12-22 14:30:00,Boston,Celtics,Indiana,Pacers,,,,,1,1,32.57,11.0,5.0,0.0,2.0,12.0,4.0,0.333,4.0,1.0,0.25,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,-6.0,2025-12-22
Xavier,Tillman,1630214,22500403,2025-12-22 14:30:00,Boston,Celtics,Indiana,Pacers,,,,,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-22
Isaiah,Jackson,1630543,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,,0,0,2.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,2025-12-22
Luka,Garza,1630568,22500403,2025-12-22 14:30:00,Boston,Celtics,Indiana,Pacers,,,,,1,1,24.28,6.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,5.0,9.0,0.0,0.0,13.0,2025-12-22
Sam,Hauser,1630573,22500403,2025-12-22 14:30:00,Boston,Celtics,Indiana,Pacers,,,,,1,1,19.55,6.0,1.0,0.0,1.0,8.0,2.0,0.25,7.0,2.0,0.286,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,2025-12-22
Jay,Huff,1630643,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,,0,0,25.09,3.0,0.0,1.0,0.0,6.0,1.0,0.167,5.0,1.0,0.2,0.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,-7.0,2025-12-22
Ethan,Thompson,1630679,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,,0,0,33.35,13.0,4.0,0.0,1.0,12.0,5.0,0.417,9.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,2025-12-22
Bennedict,Mathurin,1631097,22500403,2025-12-22 14:30:00,Indiana,Pacers,Boston,Celtics,,,,,0,0,36.48,16.0,0.0,1.0,0.0,20.0,7.0,0.35,7.0,2.0,0.286,0.0,0.0,0.0,6.0,3.0,9.0,3.0,0.0,-21.0,2025-12-22
